sample_id,pair_id,task,branch,video_path,video_exists,question,prompt,ground_truth,source
efh:1:hallucination,efh:1,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/JWcAs8biQFU_848.mp4,False,"Based on the video, should we chill the dish when we make waldorf salad?","Based on the video, should we chill the dish when we make waldorf salad?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:2:basic,efh:2,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/bmZB3aszZlA_6801.mp4,False,"Based on the video, should we season with sugar salt and black pepper and stir when we make spaghetti and meatballs?","Based on the video, should we season with sugar salt and black pepper and stir when we make spaghetti and meatballs?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:2:hallucination,efh:2,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/bmZB3aszZlA_6801.mp4,False,"Based on the video, should we coat the meatballs and spaghetti with the sauce when we make spaghetti and meatballs?","Based on the video, should we coat the meatballs and spaghetti with the sauce when we make spaghetti and meatballs?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:3:basic,efh:3,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/iq7aiv9MPvA_10288.mp4,False,"Based on the video, should we pour the mixture on it and top with shredded cheese when we make beef tacos?","Based on the video, should we pour the mixture on it and top with shredded cheese when we make beef tacos?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:3:hallucination,efh:3,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/iq7aiv9MPvA_10288.mp4,False,"Based on the video, should we pour cheese sauce on top when we make beef tacos?","Based on the video, should we pour cheese sauce on top when we make beef tacos?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:4:basic,efh:4,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/02nUKT0A7uE_6202.mp4,False,"Based on the video, should we whisk eggs and season with salt when we make wiener schnitzel?","Based on the video, should we whisk eggs and season with salt when we make wiener schnitzel?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:4:hallucination,efh:4,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/02nUKT0A7uE_6202.mp4,False,"Based on the video, should we transfer to a plate with paper towels when we make wiener schnitzel?","Based on the video, should we transfer to a plate with paper towels when we make wiener schnitzel?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:5:basic,efh:5,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/95WMX64RIBc_7865.mp4,False,"Based on the video, should we fills shells with the butter mixture and snails and place in an oven dish when we make escargot?","Based on the video, should we fills shells with the butter mixture and snails and place in an oven dish when we make escargot?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:5:hallucination,efh:5,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/95WMX64RIBc_7865.mp4,False,"Based on the video, should we remove the dish from the oven and place them on a plate when we make escargot?","Based on the video, should we remove the dish from the oven and place them on a plate when we make escargot?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:6:basic,efh:6,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/0ShsPjf9shQ_4136.mp4,False,"Based on the video, should we add salt and pepper to the bowl when we make meatloaf?","Based on the video, should we add salt and pepper to the bowl when we make meatloaf?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:6:hallucination,efh:6,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/0ShsPjf9shQ_4136.mp4,False,"Based on the video, should we pour the mixture on the meat loaf when we make meatloaf?","Based on the video, should we pour the mixture on the meat loaf when we make meatloaf?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:7:basic,efh:7,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/6XBocXgvfTs_2876.mp4,False,"Based on the video, should we skewer potato lemon and shrimp when we make shish kabob?","Based on the video, should we skewer potato lemon and shrimp when we make shish kabob?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:7:hallucination,efh:7,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/6XBocXgvfTs_2876.mp4,False,"Based on the video, should we grill the kabobs when we make shish kabob?","Based on the video, should we grill the kabobs when we make shish kabob?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:8:basic,efh:8,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/1Ihxcua2HBc_7640.mp4,False,"Based on the video, should we add flour eggs and water to a bowl and mix when we make pierogi?","Based on the video, should we add flour eggs and water to a bowl and mix when we make pierogi?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:8:hallucination,efh:8,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/1Ihxcua2HBc_7640.mp4,False,"Based on the video, should we remove from pan and serve when we make pierogi?","Based on the video, should we remove from pan and serve when we make pierogi?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:9:basic,efh:9,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/5Oq5giRXtag_5243.mp4,False,"Based on the video, should we put the mixture and chicken wings in a bag and shake to coat the chicken when we make buffalo wings?","Based on the video, should we put the mixture and chicken wings in a bag and shake to coat the chicken when we make buffalo wings?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:9:hallucination,efh:9,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/5Oq5giRXtag_5243.mp4,False,"Based on the video, should we coat the chicken with sauce when we make buffalo wings?","Based on the video, should we coat the chicken with sauce when we make buffalo wings?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:10:basic,efh:10,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/NTyhMGmuWik_8338.mp4,False,"Based on the video, should we  add 1 tbls prepared yellow mustard 1 tbls worcestershire sauce 2 tsp brown sugar mix simmer 5 minutes when we make hot dogs?","Based on the video, should we  add 1 tbls prepared yellow mustard 1 tbls worcestershire sauce 2 tsp brown sugar mix simmer 5 minutes when we make hot dogs?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:10:hallucination,efh:10,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/NTyhMGmuWik_8338.mp4,False,"Based on the video, should we place frankfurter in middle of bun cover sausage with chili prepared earlier top with mustard sauce garnish with chopped onions when we make hot dogs?","Based on the video, should we place frankfurter in middle of bun cover sausage with chili prepared earlier top with mustard sauce garnish with chopped onions when we make hot dogs?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:11:basic,efh:11,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/WqfselLH4MQ_10547.mp4,False,"Based on the video, should we cut chicken wings and drummet when we make buffalo wings?","Based on the video, should we cut chicken wings and drummet when we make buffalo wings?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:11:hallucination,efh:11,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/WqfselLH4MQ_10547.mp4,False,"Based on the video, should we coat the wings with sauce when we make buffalo wings?","Based on the video, should we coat the wings with sauce when we make buffalo wings?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:12:basic,efh:12,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/dMbb10O9hGs_4598.mp4,False,"Based on the video, should we mash the potato when we make mashed potato?","Based on the video, should we mash the potato when we make mashed potato?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:12:hallucination,efh:12,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/dMbb10O9hGs_4598.mp4,False,"Based on the video, should we gradually add milk while stirring the potatoes when we make mashed potato?","Based on the video, should we gradually add milk while stirring the potatoes when we make mashed potato?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:13:basic,efh:13,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/g6eV_7U5HX8_3559.mp4,False,"Based on the video, should we add lettuce diced tomatoes onions olive pepper salsa sour cream and cheddar cheese when we make bean burrito?","Based on the video, should we add lettuce diced tomatoes onions olive pepper salsa sour cream and cheddar cheese when we make bean burrito?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:13:hallucination,efh:13,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/g6eV_7U5HX8_3559.mp4,False,"Based on the video, should we roll the burrito up and use sour cream to seal it up when we make bean burrito?","Based on the video, should we roll the burrito up and use sour cream to seal it up when we make bean burrito?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:14:basic,efh:14,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/VwtkHIturro_5424.mp4,False,"Based on the video, should we finely slice the cabbage when we make colcannon?","Based on the video, should we finely slice the cabbage when we make colcannon?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:14:hallucination,efh:14,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/VwtkHIturro_5424.mp4,False,"Based on the video, should we add butter to the mashed potatos when we make colcannon?","Based on the video, should we add butter to the mashed potatos when we make colcannon?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:15:basic,efh:15,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/gXINt_KMK3M_2733.mp4,False,"Based on the video, should we add red wine vinegar dijon mustard raisin toasted walnut diced apple and date paste to the food processor when we make waldorf salad?","Based on the video, should we add red wine vinegar dijon mustard raisin toasted walnut diced apple and date paste to the food processor when we make waldorf salad?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:15:hallucination,efh:15,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/gXINt_KMK3M_2733.mp4,False,"Based on the video, should we garnish the salad with some grapes and serve when we make waldorf salad?","Based on the video, should we garnish the salad with some grapes and serve when we make waldorf salad?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:16:basic,efh:16,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/o8HaMr9E8J8_2707.mp4,False,"Based on the video, should we pour salt on the cabbage and mix when we make sauerkraut?","Based on the video, should we pour salt on the cabbage and mix when we make sauerkraut?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:16:hallucination,efh:16,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/o8HaMr9E8J8_2707.mp4,False,"Based on the video, should we cover the cabbage with cheese cloth and weigh down when we make sauerkraut?","Based on the video, should we cover the cabbage with cheese cloth and weigh down when we make sauerkraut?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:17:basic,efh:17,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/kchoaU2HL-o.mp4,False,"Based on the video, should we place the corn dogs in the oil when we make corn dogs?","Based on the video, should we place the corn dogs in the oil when we make corn dogs?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:17:hallucination,efh:17,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/kchoaU2HL-o.mp4,False,"Based on the video, should we fry the potato until golden brown when we make corn dogs?","Based on the video, should we fry the potato until golden brown when we make corn dogs?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:18:basic,efh:18,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/lwdypoLpMW4_8929.mp4,False,"Based on the video, should we add the pasta to the pot when we make pasta e fagioli?","Based on the video, should we add the pasta to the pot when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:18:hallucination,efh:18,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/lwdypoLpMW4_8929.mp4,False,"Based on the video, should we place basil leaves in the soup when we make pasta e fagioli?","Based on the video, should we place basil leaves in the soup when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:19:basic,efh:19,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/WQlMXudBGT4_5244.mp4,False,"Based on the video, should we blend the ingredients in the food processor when we make hummus?","Based on the video, should we blend the ingredients in the food processor when we make hummus?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:19:hallucination,efh:19,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/WQlMXudBGT4_5244.mp4,False,"Based on the video, should we top the hummus with olive oil and paprika when we make hummus?","Based on the video, should we top the hummus with olive oil and paprika when we make hummus?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:20:basic,efh:20,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/NAMZY2LbeFY_5518.mp4,False,"Based on the video, should we finely chop onions garlic and carrots in a mini food processor when we make pasta e fagioli?","Based on the video, should we finely chop onions garlic and carrots in a mini food processor when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:20:hallucination,efh:20,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/NAMZY2LbeFY_5518.mp4,False,"Based on the video, should we grate some parmesan cheese on it when we make pasta e fagioli?","Based on the video, should we grate some parmesan cheese on it when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:21:basic,efh:21,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/5cn9KJfaQXk.mp4,False,"Based on the video, should we shape each dough ball into a circle and add tomato sauce when we make pepperoni pizza?","Based on the video, should we shape each dough ball into a circle and add tomato sauce when we make pepperoni pizza?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:21:hallucination,efh:21,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/5cn9KJfaQXk.mp4,False,"Based on the video, should we add peper when we make pepperoni pizza?","Based on the video, should we add peper when we make pepperoni pizza?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:22:basic,efh:22,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/_Vzpj0cXoSM_9508.mp4,False,"Based on the video, should we add clams flour worcestershire sauce and hot sauce to the pot when we make clam chowder?","Based on the video, should we add clams flour worcestershire sauce and hot sauce to the pot when we make clam chowder?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:22:hallucination,efh:22,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/_Vzpj0cXoSM_9508.mp4,False,"Based on the video, should we add salt and pepper when we make clam chowder?","Based on the video, should we add salt and pepper when we make clam chowder?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:23:basic,efh:23,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/-k7trpuj3X8_4344.mp4,False,"Based on the video, should we shake the bag to mix it up when we make calamari?","Based on the video, should we shake the bag to mix it up when we make calamari?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:23:hallucination,efh:23,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/-k7trpuj3X8_4344.mp4,False,"Based on the video, should we remove the squid from the pot when we make calamari?","Based on the video, should we remove the squid from the pot when we make calamari?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:24:basic,efh:24,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/2iWUUcW08ac_9037.mp4,False,"Based on the video, should we melt butter in a pan when we make pancake?","Based on the video, should we melt butter in a pan when we make pancake?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:24:hallucination,efh:24,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/2iWUUcW08ac_9037.mp4,False,"Based on the video, should we pour maple syrup on top when we make pancake?","Based on the video, should we pour maple syrup on top when we make pancake?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:25:basic,efh:25,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/ucaCmhNo78k.mp4,False,"Based on the video, should we add cream of chicken soup margarine and colby cheese and mix the ingredients when we make hash browns?","Based on the video, should we add cream of chicken soup margarine and colby cheese and mix the ingredients when we make hash browns?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:25:hallucination,efh:25,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/ucaCmhNo78k.mp4,False,"Based on the video, should we put the hash brown mixture in the preheated barbecue grill when we make hash browns?","Based on the video, should we put the hash brown mixture in the preheated barbecue grill when we make hash browns?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:26:basic,efh:26,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/ffhliBglDhY_4323.mp4,False,"Based on the video, should we add half of the pita bread triangles to the pan and fry until golden brown when we make fattoush?","Based on the video, should we add half of the pita bread triangles to the pan and fry until golden brown when we make fattoush?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:26:hallucination,efh:26,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/ffhliBglDhY_4323.mp4,False,"Based on the video, should we toss the contents of the bowl together when we make fattoush?","Based on the video, should we toss the contents of the bowl together when we make fattoush?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:27:basic,efh:27,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/xhXcJ6bhX2w_6113.mp4,False,"Based on the video, should we place the pan in the oven and cook for 15 minutes when we make macaroni and cheese?","Based on the video, should we place the pan in the oven and cook for 15 minutes when we make macaroni and cheese?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:27:hallucination,efh:27,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/xhXcJ6bhX2w_6113.mp4,False,"Based on the video, should we after cooking mix well to incorporate cheese and then bake when we make macaroni and cheese?","Based on the video, should we after cooking mix well to incorporate cheese and then bake when we make macaroni and cheese?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:28:basic,efh:28,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/wHWDBQ9_7FU_5243.mp4,False,"Based on the video, should we mix in water salt pepper and lemon juice when we make fish and chips?","Based on the video, should we mix in water salt pepper and lemon juice when we make fish and chips?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:28:hallucination,efh:28,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/wHWDBQ9_7FU_5243.mp4,False,"Based on the video, should we add vinegar and salt on top when we make fish and chips?","Based on the video, should we add vinegar and salt on top when we make fish and chips?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:29:basic,efh:29,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/GmkRlWA2kGI.mp4,False,"Based on the video, should we brown 400gm of sliced beef on a hot pan when we make goulash?","Based on the video, should we brown 400gm of sliced beef on a hot pan when we make goulash?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:29:hallucination,efh:29,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/GmkRlWA2kGI.mp4,False,"Based on the video, should we fry the potato util golden brown when we make goulash?","Based on the video, should we fry the potato util golden brown when we make goulash?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:30:basic,efh:30,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/T_fPNAK5Ecg_15117.mp4,False,"Based on the video, should we add butter and onions to the pan when we make bangers and mash?","Based on the video, should we add butter and onions to the pan when we make bangers and mash?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:30:hallucination,efh:30,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/T_fPNAK5Ecg_15117.mp4,False,"Based on the video, should we place the sausages mashed potatoes and onion sauce on a serving plate when we make bangers and mash?","Based on the video, should we place the sausages mashed potatoes and onion sauce on a serving plate when we make bangers and mash?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:31:basic,efh:31,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/7R5MVNE-ePU_6501.mp4,False,"Based on the video, should we add cabbage leaves and submerge them in the broth when we make clam chowder?","Based on the video, should we add cabbage leaves and submerge them in the broth when we make clam chowder?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:31:hallucination,efh:31,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/7R5MVNE-ePU_6501.mp4,False,"Based on the video, should we add clam and butter when we make clam chowder?","Based on the video, should we add clam and butter when we make clam chowder?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:32:basic,efh:32,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/CWxjNRIKjA0_3325.mp4,False,"Based on the video, should we add a spoon of water when we make hash browns?","Based on the video, should we add a spoon of water when we make hash browns?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:32:hallucination,efh:32,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/CWxjNRIKjA0_3325.mp4,False,"Based on the video, should we season it with salt and black pepper when we make hash browns?","Based on the video, should we season it with salt and black pepper when we make hash browns?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:33:basic,efh:33,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/vSRZRp2Ovqc_3834.mp4,False,"Based on the video, should we add water from the pasta to the pan with bacon when we make spaghetti carbonara?","Based on the video, should we add water from the pasta to the pan with bacon when we make spaghetti carbonara?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:33:hallucination,efh:33,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/vSRZRp2Ovqc_3834.mp4,False,"Based on the video, should we mix in cheese when we make spaghetti carbonara?","Based on the video, should we mix in cheese when we make spaghetti carbonara?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:34:basic,efh:34,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/05ZSU-5UkXw_3804.mp4,False,"Based on the video, should we add tomatoes cucumbers chickpeas green onions and feta to a plate with lettuce when we make fattoush?","Based on the video, should we add tomatoes cucumbers chickpeas green onions and feta to a plate with lettuce when we make fattoush?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:34:hallucination,efh:34,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/05ZSU-5UkXw_3804.mp4,False,"Based on the video, should we pour dressing on top of the salad and toss when we make fattoush?","Based on the video, should we pour dressing on top of the salad and toss when we make fattoush?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:35:basic,efh:35,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/KYoelaJY5LA_3894.mp4,False,"Based on the video, should we add oil onions garlic and chili flakes to a pot when we make pasta e fagioli?","Based on the video, should we add oil onions garlic and chili flakes to a pot when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:35:hallucination,efh:35,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/KYoelaJY5LA_3894.mp4,False,"Based on the video, should we top the soup with parsley and oil when we make pasta e fagioli?","Based on the video, should we top the soup with parsley and oil when we make pasta e fagioli?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:36:basic,efh:36,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/y4y22RQH05c_10799.mp4,False,"Based on the video, should we place the sesame seed buns on the grill pan when we make burger?","Based on the video, should we place the sesame seed buns on the grill pan when we make burger?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:36:hallucination,efh:36,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/y4y22RQH05c_10799.mp4,False,"Based on the video, should we wrap the burger in an aluminum foil when we make burger?","Based on the video, should we wrap the burger in an aluminum foil when we make burger?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:37:basic,efh:37,efh,basic,external/VideoHallucer/videohallucer_datasets/external_factual/videos/rKtI8FQGhHo.mp4,False,"Based on the video, should we add the garbanzo bean mixture lemon juice olive oil and flour to the food processor and proces when we make falafel?","Based on the video, should we add the garbanzo bean mixture lemon juice olive oil and flour to the food processor and proces when we make falafel?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
efh:37:hallucination,efh:37,efh,hallucination,external/VideoHallucer/videohallucer_datasets/external_factual/videos/rKtI8FQGhHo.mp4,False,"Based on the video, should we heat the lard and fry the chickpea falafel balls until golden brown when we make falafel?","Based on the video, should we heat the lard and fry the chickpea falafel balls until golden brown when we make falafel?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/external_factual/external_factual.json
