sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:506,llava-ov-7b,base,AB,Action A,A,A,,valid,valid,False,False,,,
tsh:507,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:508,llava-ov-7b,base,BA,Action B,B,B,,valid,valid,False,False,,,
tsh:509,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:510,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:511,llava-ov-7b,base,AB,Action B happens before Action A.,BA,BA,BA,valid,valid,False,False,,,
tsh:512,llava-ov-7b,base,BA,"The actions in the order they occur in the video are: driving a bus, paddling a raft.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:513,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:514,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:515,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:516,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:517,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:518,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:519,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:520,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:521,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:522,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:523,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:524,llava-ov-7b,base,BA,B. riding horses,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:525,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:526,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:527,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:528,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:529,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:530,llava-ov-7b,base,BA,Action B. bowling happens before Action A. displaying a bowling score.,BA,BA,BA,valid,valid,True,False,,,
tsh:531,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:532,llava-ov-7b,base,BA,"B. showing a boy bear
A. wrapping a box",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:533,llava-ov-7b,base,AB,"The actions occur in the following order: A. mopping the floor, B. squeezing the handle.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:534,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:535,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:536,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:537,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:538,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:539,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:540,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:541,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:542,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:543,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:544,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:545,llava-ov-7b,base,BA,"The two actions in the video are:

1. Vacuuming the liquid in a sink (Action A)
2. Scrubbing and drying a tiled floor (Action B)

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:546,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:547,llava-ov-7b,base,BA,Action B. adding various seasonings to a bowl of spinach happens before Action A. adding radish to a pan of hot oil and seasoning it.,BA,BA,BA,valid,valid,True,False,,,
tsh:548,llava-ov-7b,base,AB,"The actions occur in the following order: A. creating a nail polish design in water, followed by B. applying a clear coat over fingernails.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:549,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:550,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:551,llava-ov-7b,base,AB,"The actions occur in the following order: A. welding, B. chiseling and beating rust off.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:552,llava-ov-7b,base,BA,A,A,A,,valid,valid,False,False,,,
tsh:553,llava-ov-7b,base,AB,Action B. pouring liquid into a pan happens before Action A. adding seasonings to the pan.,BA,BA,BA,valid,valid,False,False,,,
tsh:554,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:555,llava-ov-7b,base,BA,B. walking with horses,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:556,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:557,llava-ov-7b,base,BA,Action B. sanding a surface with an electric sander happens before Action A. sanding wood by hand.,BA,BA,BA,valid,valid,True,False,,,
tsh:558,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:559,llava-ov-7b,base,BA,Action B. windsurfing happens before Action A. receiving certificates and awards.,BA,BA,BA,valid,valid,True,False,,,
tsh:560,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:561,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:562,llava-ov-7b,base,AB,A. The action of entering the car happens before the action of snowboarding.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:563,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:564,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:565,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:566,llava-ov-7b,base,BA,"B. putting an item in the trunk of a car
A. driving",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:567,llava-ov-7b,base,AB,"The actions in the order they occur are: A. inserting a contact lens, B. picking up a contact lens.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:568,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:569,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:570,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:571,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:572,llava-ov-7b,base,AB,A. The first action is interviewing a man.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:573,llava-ov-7b,base,BA,"B. interviewing a man
A. playing pool",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:574,llava-ov-7b,base,AB,Action B. playing billiards happens before Action A. wiping face with a towel.,BA,BA,BA,valid,valid,False,False,,,
tsh:575,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:576,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:577,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:578,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:579,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:580,llava-ov-7b,base,BA,"B. starting a fire
A. gutting a fish",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:581,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:582,llava-ov-7b,base,BA,Action B. speaking to the camera happens before Action A. washing face with face wash.,BA,BA,BA,valid,valid,True,False,,,
tsh:583,llava-ov-7b,base,AB,B,B,B,,valid,valid,False,False,,,
tsh:584,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:585,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:586,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:587,llava-ov-7b,base,AB,Action B. an award ceremony happens before Action A. wakeboarding.,BA,BA,BA,valid,valid,False,False,,,
tsh:588,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:589,llava-ov-7b,base,AB,"The actions occur in the following order: A, B.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:590,llava-ov-7b,base,BA,"The actions occur in the following order: A. cutting nails, B. applying fake nails.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:591,llava-ov-7b,base,BA,"B. displaying a sweater
A. knitting",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:592,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:593,llava-ov-7b,base,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:594,llava-ov-7b,base,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:595,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
tsh:596,llava-ov-7b,base,AB,A,A,A,,valid,valid,False,False,,,
tsh:597,llava-ov-7b,base,AB,"The actions in the order they occur are: A. making cookie dough, B. baking cookies.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:598,llava-ov-7b,base,BA,"The actions in the order they occur in the video are: B. shopping in a store, A. wrapping a gift.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:599,llava-ov-7b,base,AB,"The actions occur in the following order: A. pushing a table into the sand, B. surfing on a table.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:600,llava-ov-7b,base,BA,B,B,B,,valid,valid,False,False,,,
