sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:437,llava-ov-7b,tcd,AB,Action B. sharpening a knife happens before Action A. pouring water on a sharpening stone.,BA,BA,BA,valid,valid,False,False,,,
tsh:438,llava-ov-7b,tcd,BA,"B. making a kite
A. flying kites",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:439,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:440,llava-ov-7b,tcd,BA,Action A. buying sunscreen happens before Action B. applying sunscreen.,AB,AB,AB,valid,valid,False,False,,,
tsh:441,llava-ov-7b,tcd,BA,"B. buying sunscreen
A. applying sunscreen",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:442,llava-ov-7b,tcd,AB,"A. mixing ingredients
B. baking a cake in a rice cooker",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:443,llava-ov-7b,tcd,BA,Action B. talking to the camera happens before Action A. inserting a toothpick into a sandwich.,BA,BA,BA,valid,valid,True,False,,,
tsh:444,llava-ov-7b,tcd,AB,"A. talking to the camera
B. making a sandwich",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:445,llava-ov-7b,tcd,AB,"A. displaying a picture of a oreo cheesecake
B. crushing cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:446,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:447,llava-ov-7b,tcd,BA,Action B. putting egg salad on bread happens before Action A. cutting onion and eggs.,BA,BA,BA,valid,valid,True,False,,,
tsh:448,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. putting on a contact lens, followed by B. washing hands.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:449,llava-ov-7b,tcd,BA,B. applying contact lenses happens before A. cleaning and disinfecting hands.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:450,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:451,llava-ov-7b,tcd,BA,B. dirt biking,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:452,llava-ov-7b,tcd,AB,"A. adding pasta to a pan
B. pouring the sauce on top of the pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:453,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:454,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:455,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:456,llava-ov-7b,tcd,BA,Action B. opening eyes happens before Action A. hula hooping with multiple hoops.,BA,BA,BA,valid,valid,True,False,,,
tsh:457,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:458,llava-ov-7b,tcd,BA,"B. pouring oil and vegetables into a pan
A. mixing ingredients in a pan",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:459,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:460,llava-ov-7b,tcd,BA,B. using a hookah,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:461,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:462,llava-ov-7b,tcd,BA,"B. pouring water into a white bucket
A. washing a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:463,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:464,llava-ov-7b,tcd,BA,"The actions occur in the following order: B. walking to a tool, followed by A. welding.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:465,llava-ov-7b,tcd,AB,Action A. holding a cloth happens before Action B. rolling a wet cloth into a dry towel.,AB,AB,AB,valid,valid,True,False,,,
tsh:466,llava-ov-7b,tcd,BA,"B. running water in a bathtub
A. ironing a cloth",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:467,llava-ov-7b,tcd,BA,Action B. holding a cloth happens before Action A. running water in a bathtub.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:468,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:469,llava-ov-7b,tcd,AB,Action B. jumping into a pool happens before Action A. jumping on a trampoline.,BA,BA,BA,valid,valid,False,False,,,
tsh:470,llava-ov-7b,tcd,BA,"B. adding parsley to a pot
A. mixing pasta and sauce",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:471,llava-ov-7b,tcd,BA,"B. applying lipstick
A. walking out the door",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:472,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:473,llava-ov-7b,tcd,AB,Action B. mixing spices with the flour happens before Action A. mixing the chicken with the eggs.,BA,BA,BA,valid,valid,False,False,,,
tsh:474,llava-ov-7b,tcd,BA,"B. picking up and holding the object
A. shifting the seat of a bike",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:475,llava-ov-7b,tcd,BA,Action B. a man running to a bike happens before Action A. jumping with stilts.,BA,BA,BA,valid,valid,True,False,,,
tsh:476,llava-ov-7b,tcd,AB,"A. brushing a horse
B. talking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:477,llava-ov-7b,tcd,BA,B. changing a tire,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:478,llava-ov-7b,tcd,AB,The actions occur in the following order: changing a tire (Action A) happens before inspecting a tire (Action B).,AB,AB,AB,valid,valid,True,False,,,
tsh:479,llava-ov-7b,tcd,AB,"A. assembling a razor
B. applying lotion to the neck",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:480,llava-ov-7b,tcd,BA,"The actions occur in the following order: first, the person inspects the bike, and then they replace the tube of the tire.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:481,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:482,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:483,llava-ov-7b,tcd,BA,"B. walking out the door of the store
A. skateboarding between cars",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:484,llava-ov-7b,tcd,AB,"A. mixing the ingredients by hand
B. frying the meat patty in a pan",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:485,llava-ov-7b,tcd,AB,"A. baking the potatoes
B. mixing ingredients together",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:486,llava-ov-7b,tcd,BA,B. removing the leaves from the stems and chopping them happens before A. adding ingredients to the pan.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:487,llava-ov-7b,tcd,BA,"B. playing foosball, A. falling down on the sofa",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:488,llava-ov-7b,tcd,AB,"A. playing the drums
B. clapping hands",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:489,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. walking to the end of a diving board, B. swimming to the edge.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:490,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:491,llava-ov-7b,tcd,AB,"A. juicing fruits
B. mixing ingredients in a bowl",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:492,llava-ov-7b,tcd,BA,"B. combining ingredients and stirring them together
A. filling the wonton wrappers",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:493,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:494,llava-ov-7b,tcd,BA,B. reading a newspaper happens before A. crossing the zebra crossing.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:495,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:496,llava-ov-7b,tcd,BA,Action B. pouring water into a bowl happens before Action A. showing a washing machine.,BA,BA,BA,valid,valid,True,False,,,
tsh:497,llava-ov-7b,tcd,BA,"B. whisking ingredients in a bowl
A. cooking bread on a grill",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:498,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:499,llava-ov-7b,tcd,BA,"B. sitting in a sidewalk and talking to the camera
A. jumping on the sidewalk",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:500,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:501,llava-ov-7b,tcd,AB,"A. preparing ingredients
B. cooking pasta with shrimp",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:502,llava-ov-7b,tcd,BA,"B. playing the violin, A. talking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:503,llava-ov-7b,tcd,AB,"A. cutting tofu into strips
B. adding various ingredients to a pot",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:504,llava-ov-7b,tcd,BA,The actions occur in the following order: B (the opening of the arms) before A (swimming).,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:505,llava-ov-7b,tcd,BA,"B. walking to the edge of the diving board
A. swimming",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:506,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:507,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:508,llava-ov-7b,tcd,BA,B. peeling a potato,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:509,llava-ov-7b,tcd,BA,"B. raising the car with a jack
A. putting a tire into the trunk",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:510,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:511,llava-ov-7b,tcd,AB,"A. playing American football
B. running and jumping",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:512,llava-ov-7b,tcd,BA,"B. driving a bus
A. paddling a raft",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:513,llava-ov-7b,tcd,AB,"The actions occur in the following order: monitoring a storm, flying kites.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:514,llava-ov-7b,tcd,BA,"B. applying liquid with a paintbrush
A. Use a tack rag to remove dust",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:515,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:516,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:517,llava-ov-7b,tcd,AB,"A. raking leaves
B. drinking from a can",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:518,llava-ov-7b,tcd,BA,"B. adding meatballs to the pan
A. adding ingredients to the pan",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:519,llava-ov-7b,tcd,AB,"A. adding wine to the pan
B. adding various seasonings to a bowl",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:520,llava-ov-7b,tcd,BA,"B. boating on a lake
A. wakeboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:521,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:522,llava-ov-7b,tcd,BA,Action B. adding herbs to the soup happens before Action A. placing the pasta in a bowl.,BA,BA,BA,valid,valid,True,False,,,
tsh:523,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:524,llava-ov-7b,tcd,BA,B. riding horses,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:525,llava-ov-7b,tcd,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:526,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:527,llava-ov-7b,tcd,AB,"The actions occur in the following order: first, the person lifts the weights above their head (Action A), and then they run (Action B).",AB,AB,AB,valid,valid,True,False,,,
tsh:528,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:529,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:530,llava-ov-7b,tcd,BA,Action B. bowling happens before Action A. displaying a bowling score.,BA,BA,BA,valid,valid,True,False,,,
tsh:531,llava-ov-7b,tcd,AB,Action B. rolling wrapping paper happens before Action A. showing a boy bear.,BA,BA,BA,valid,valid,False,False,,,
tsh:532,llava-ov-7b,tcd,BA,A,A,A,,valid,valid,False,False,,,
tsh:533,llava-ov-7b,tcd,AB,"A. mopping the floor
B. squeezing the handle",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:534,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:535,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:536,llava-ov-7b,tcd,BA,B. slicing the cheese thinly happens before A. heating a pan and toasting bread in it.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:537,llava-ov-7b,tcd,AB,"A. walking
B. drying hands",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:538,llava-ov-7b,tcd,BA,Action B. frying bacon happens before Action A. laying ingredients on the bread.,BA,BA,BA,valid,valid,True,False,,,
tsh:539,llava-ov-7b,tcd,AB,"A. triple jump
B. posing in front of a scoreboard",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:540,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:541,llava-ov-7b,tcd,AB,Action A. throwing grass in the garbage happens before Action B. throwing a rake.,AB,AB,AB,valid,valid,True,False,,,
tsh:542,llava-ov-7b,tcd,BA,"B. throwing grass in the garbage
A. picking up and smelling a twig",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:543,llava-ov-7b,tcd,AB,"A. cutting the onions into rings
B. adding ingredients to a bowl and whisking them well",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:544,llava-ov-7b,tcd,BA,B. squeezing lemons,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:545,llava-ov-7b,tcd,BA,Action B. scrubbing and drying a tiled floor happens before Action A. vacuuming the liquid in a sink.,BA,BA,BA,valid,valid,True,False,,,
tsh:546,llava-ov-7b,tcd,AB,Action A. vacuuming a carpet happens before Action B. vacuuming the liquid in a sink.,AB,AB,AB,valid,valid,True,False,,,
tsh:547,llava-ov-7b,tcd,BA,Action B. adding various seasonings to a bowl of spinach happens before Action A. adding radish to a pan of hot oil and seasoning it.,BA,BA,BA,valid,valid,True,False,,,
tsh:548,llava-ov-7b,tcd,AB,"The actions occur in the following order: A. creating a nail polish design in water, followed by B. applying a clear coat over fingernails.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:549,llava-ov-7b,tcd,BA,"The actions occur in the following order: first, the mixture is mashed in a pot on the stove, and then it is shaped into small patties on a baking sheet.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:550,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:551,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:552,llava-ov-7b,tcd,BA,"The actions occur in the following order: A. cooking in a pan, B. checking the flame.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:553,llava-ov-7b,tcd,AB,Action B. pouring liquid into a pan happens before Action A. adding seasonings to the pan.,BA,BA,BA,valid,valid,False,False,,,
tsh:554,llava-ov-7b,tcd,BA,"The actions occur in the following order: first, the person drives down the street (Action B), and then they change a tire (Action A).",BA,BA,BA,valid,valid,True,False,,,
tsh:555,llava-ov-7b,tcd,BA,"B. walking with horses
A. riding horse",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:556,llava-ov-7b,tcd,AB,"The actions occur in the following order: first, the person is seen adjusting their shoes, and then they stand up from the car.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:557,llava-ov-7b,tcd,BA,Action B. sanding a surface with an electric sander happens before Action A. sanding wood by hand.,BA,BA,BA,valid,valid,True,False,,,
tsh:558,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:559,llava-ov-7b,tcd,BA,B. windsurfing,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:560,llava-ov-7b,tcd,AB,Action A. windsurfing happens before Action B. receiving certificates and awards.,AB,AB,AB,valid,valid,True,False,,,
tsh:561,llava-ov-7b,tcd,BA,B. seasoning the chicken happens before A. mixing the remaining spice with flour.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:562,llava-ov-7b,tcd,AB,"A. entering the car
B. snowboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:563,llava-ov-7b,tcd,AB,"A. scuba diving
B. climbing onto the boat",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:564,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:565,llava-ov-7b,tcd,AB,"The actions occur in the following order: first, the person puts on a blue apron (Action A), and then they attach handlebars (Action B).",AB,AB,AB,valid,valid,True,False,,,
tsh:566,llava-ov-7b,tcd,BA,"B. putting an item in the trunk of a car
A. driving",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:567,llava-ov-7b,tcd,AB,Action B. picking up a contact lens happens before Action A. inserting a contact lens.,BA,BA,BA,valid,valid,False,False,,,
tsh:568,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:569,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:570,llava-ov-7b,tcd,AB,B. pulling a snow tube,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:571,llava-ov-7b,tcd,BA,"B. boiling water
A. stirring pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:572,llava-ov-7b,tcd,AB,B,B,B,,valid,valid,False,False,,,
tsh:573,llava-ov-7b,tcd,BA,B. interviewing a man,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:574,llava-ov-7b,tcd,AB,"A. wiping face with a towel
B. playing billiards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:575,llava-ov-7b,tcd,BA,"B. slicing the beef and marinating it
A. frying the beef and sprinkling sesame seeds over it",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:576,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:577,llava-ov-7b,tcd,AB,"A. talking
B. wrapping a book",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:578,llava-ov-7b,tcd,BA,B. slicing a potato,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:579,llava-ov-7b,tcd,AB,"A. adding flour and mixing it
B. adding flour to the dough and kneading it",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:580,llava-ov-7b,tcd,BA,"B. starting a fire
A. gutting a fish",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:581,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:582,llava-ov-7b,tcd,BA,B. speaking to the camera happens before A. washing face with face wash.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:583,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:584,llava-ov-7b,tcd,BA,B. cutting lemons,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:585,llava-ov-7b,tcd,BA,B. pouring juice into a pot,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:586,llava-ov-7b,tcd,AB,"A. wakeboarding
B. an award ceremony",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:587,llava-ov-7b,tcd,AB,B. an award ceremony happens before A. wakeboarding.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:588,llava-ov-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:589,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:590,llava-ov-7b,tcd,BA,"The actions occur in the following order: A. cutting nails, followed by B. applying fake nails.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:591,llava-ov-7b,tcd,BA,"B. displaying a sweater
A. knitting",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:592,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:593,llava-ov-7b,tcd,BA,Action B. sharpening a blade happens before Action A. celebrating.,BA,BA,BA,valid,valid,True,False,,,
tsh:594,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:595,llava-ov-7b,tcd,BA,"B. cutting chocolate bars
A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:596,llava-ov-7b,tcd,AB,A,A,A,,valid,valid,False,False,,,
tsh:597,llava-ov-7b,tcd,AB,"A. making cookie dough
B. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:598,llava-ov-7b,tcd,BA,"B. shopping in a store
A. wrapping a gift",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:599,llava-ov-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:600,llava-ov-7b,tcd,BA,B. wiping down wooden floorboards happens before A. cutting a tile and sanding it.,,,,unparseable,unparseable,,False,official parser returned None,,
